id,Title,Season,Episode,Writers,Directors,Cast,Script;;;
(In Hoboken, Milo Stanfield works the busy streets to implement his plan - to cause the death of a woman using a highly calculated series of chain reaction events he intends to initiate);;;
GOOD SAMARITAN: (as a bike messenger clips him) Ah! Ugh!;;;
FEMALE WITNESS: (as a bike messenger goes careening into a fruit stand) Oh, my gosh!;;;
GROCER: (to the bicyclist that toppled over his fruit) You alright? You alright?;;;
GATHERED CROWD: (overlapping shouting on the busy street - a distraction to local drivers);;;
REFOCUSED CROWD: (gasps and screams - as the woman targeted by Milo is struck and killed by a large passenger bus with a distracted driver);;;
AGENT FRANCIS: Welcome back, Agent Dunham. You do remember me, right?;;;
OLIVIA: Yeah. You're that tightwad that owes me seventy dollars.;;;
AGENT FRANCIS: Damn it! I was -- I was hoping you'd forget about that. It's good to see you.;;;
OLIVIA: You too.;;;
AGENT FRANCIS: No worse for the wear -- you look like you got some rest.;;;
OLIVIA: A continuous I.V. drip and government-issue antipsychotics, It's like instant R & R.;;;
AGENT FRANCIS: It sounds like fun. Maybe I should, uh, dive off the deep end.;;;
OLIVIA: Hey, you think anyone would notice a difference?;;;
AGENT FRANCIS: You know what I realized this minute? That I didn't miss you at all, not even an itty, little bit.;;;
OLIVIA: Come on, you were lost without me. Admit it.;;;
AGENT FRANCIS: Yeah, yeah.;;;
SECRETARY BISHOP: How does she seem?;;;
COLONEL BROYLES: She seems like Olivia Dunham.;;;
SECRETARY BISHOP: For all intents and purposes, she is Agent Dunham. She's internalized her traits, her memories, her knowledge. When tested, she consistently responds as our Agent Dunham would under similar circumstances.;;;
COLONEL BROYLES: And what about our Agent Dunham? Has she made contact?;;;
SECRETARY BISHOP: She is on the other side... focused on the task at hand.;;;
COLONEL BROYLES: Permission to speak, Mister Secretary.;;;
SECRETARY BISHOP: Go ahead.;;;
COLONEL BROYLES: Putting an impostor on my team is too big a risk. Now, you can run all the tests you want, but you don't know how this Olivia will respond in the field.;;;
SECRETARY BISHOP: We have no other choice. She needs to be completely immersed in Agent Dunham's life. Over time, she will reach a plateau, and her new identity will become fixed.;;;
COLONEL BROYLES: How much time? Because I'm not willing to lose one of my legitimate agents.;;;
SECRETARY BISHOP: You don't know what we have to gain.;;;
COLONEL BROYLES: Which is what, exactly?;;;
SECRETARY BISHOP: Sit down. She can move between worlds. We have discovered some ways to cross over. But each comes with their own dangerous consequences - but she... she can cross without harm. The Science Division is working-up a series of experiments. We need her to submit willingly, which she'll only do if she believes that she belongs here. Phillip... if we can learn what she already knows...;;;
COLONEL BROYLES: ...we can begin to defend ourselves. And what if her new identity doesn't hold?;;;
SECRETARY BISHOP: Then she'll no longer be necessary. Keep me apprised.;;;
COLONEL BROYLES: Yes, sir.;;;
AGENT FRANCIS: Yesterday a Liberty Metro bus ran a red light, killing a person. This morning same thing happened again. Two mornings in a row, two buses kill two people. Now, Lookers ran the probabilities, and it's a statistical anomaly.;;;
OLIVIA: What happened at yesterday's crash?;;;
AGENT FRANCIS: Police considered it a routine accident, so we have no more information. You mind taking over?;;;
OLIVIA: Sure. Okay... the first victim's name is Cole Arnett, forty-three years old. He was on his way to his job. He is a hospital case worker. Must've been his unlucky day.;;;
AGENT FRANCIS: Alright, we're coming in. Oxygen, people.;;;
AGENT: Air quality normal, no oxygen needed.;;;
AGENT FRANCIS: Okay, listen up. Agent Lee will be meeting us on the site. He'll be calling the shots. (To police officer) Agent Francis.;;;
MELISSA: Watch the time Agent Lee. I need you back in that chamber in eight hours, or your burns will regress. You can kiss all that healing good-bye.;;;
LINCOLN LEE: Easy come, easy go.;;;
MELISSA: Oh, you think you're amusing.;;;
LINCOLN LEE: I am amusing! God, I miss this.;;;
AGENT FRANCIS: I bet. Did, uh, Broyles download you yet?;;;
LINCOLN LEE: Talked to him on the way over. I need a victim I.D.;;;
AGENT FRANCIS: See what I can do.;;;
LINCOLN LEE: Where's my...?;;;
OLIVIA: ...Field kit? Here. You look better.;;;
LINCOLN LEE: You look sane. You doing alright?;;;
OLIVIA: So far. I mean, it's my first day back, so... listen, when I pulled that gun on you, I didn't know what I was doing. Something had happened...;;;
LINCOLN LEE: ...but nothing happened. You and I we're good.;;;
OLIVIA: Yeah?;;;
LINCOLN LEE: Yeah.;;;
MALE EMT: Died on impact. No attempts to revive her were made.;;;
AGENT FRANCIS: Obviously. Still have any fingerprints?;;;
MALE EMT: Right hand's probably your best bet.;;;
AGENT FRANCIS: Real name's Jillian Foster, thirty-two. Lives right here in Hoboken.;;;
MALE EMT: Anything else?;;;
AGENT FRANCIS: She liked daisies.;;;
BUS DRIVER: I never hit a person before, never. I mean, once, I hit a pigeon. I felt horrible for weeks.;;;
LINCOLN LEE: No sign of environmental degradation. Molecular cohesion is intact.;;;
AGENT: So why is this a Fringe case?;;;
OLIVIA: Yeah, yeah. We're done. Thanks. What, you got something?;;;
LINCOLN LEE: When's the last time you saw one of these?;;;
OLIVIA: God, a pen? I don't know. Preschool maybe.;;;
AGENT FRANCIS: I didn't know they still made these.;;;
LINCOLN LEE: It's obviously new. No dents, no scratches.;;;
OLIVIA: Where'd you find it?;;;
LINCOLN LEE: Right there, by the mailbox.;;;
OLIVIA: Oh, that's where the bike messenger said he swerved, so he wouldn't hit some old guy that was bending down.;;;
LINCOLN LEE: Huh.;;;
AGENT FRANCIS: Uh, you want to share, buddy? Or are we supposed to stand here and watch you think?;;;
LINCOLN LEE: Alright... it's pretty rare finding one of these just lying around.;;;
OLIVIA: Well, maybe the old guy bent down to pick it up, and that's what caused the bike messenger to swerve.;;;
AGENT FRANCIS: Causing him to hit the stand.;;;
LINCOLN LEE: Like the pen started some kind of... chain reaction.;;;
AGENT FRANCIS: Did you find something?;;;
LINCOLN LEE: What is it?;;;
OLIVIA: Sorry, I thought I recognized someone.;;;
AGENT FRANCIS: You okay?;;;
OLIVIA: Yeah.;;;
AGENT FRANCIS: Alright, so... Fringe Event... or not?;;;
LINCOLN LEE: Not sure yet. But something weird definitely happened here.;;;
OLIVIA: Yeah.;;;
OLIVIA: Hello?;;;
FRANK STANTON: Hey, babe.;;;
OLIVIA: You didn't have to do that.;;;
FRANK STANTON: Hey.;;;
OLIVIA: Thank you.;;;
FRANK STANTON: So how was it?;;;
OLIVIA: Yeah, it was... it was pretty good.;;;
FRANK STANTON: Yeah?;;;
OLIVIA: What's happening in North Texas? I heard it's a pretty bad outbreak.;;;
FRANK STANTON: Twenty-two smallpox cases so far.;;;
OLIVIA: Has Atlanta called?;;;
FRANK STANTON: No, no one's assigned me yet.;;;
OLIVIA: Oh.;;;
FRANK STANTON: Wait, why are we talking about this?;;;
OLIVIA: Because you're a virologist, and smallpox is one of your areas of expertise. You may as well start packing.;;;
FRANK STANTON: No, I mean, why are we talking about me? I want to talk about you. How was it being back at work? What's wrong? Did something happen?;;;
OLIVIA: Well, at first, it was normal. And then we're out in the field, and -- and... I saw a face.;;;
FRANK STANTON: A face?;;;
OLIVIA: Mm.;;;
FRANK STANTON: Was it someone you know?;;;
OLIVIA: Do you remember the Secretary's son -- the one who was kidnapped when he was a boy?;;;
FRANK STANTON: Mm-hmm.;;;
OLIVIA: Yeah, him. But it wasn't really him. It was -- it was like I was hallucinating or something.;;;
FRANK STANTON: Did you tell Broyles?;;;
OLIVIA: No.;;;
FRANK STANTON: Maybe you shouldn't be on field duty.;;;
OLIVIA: Yeah, I want to be there.;;;
FRANK STANTON: I know, but you have to tell someone -- a doctor, at least.;;;
OLIVIA: I need my life back, Frank.;;;
FRANK STANTON: And I love your gung-ho attitude, but, Honey, you just got over a breakdown. If you need help, that's fine.;;;
OLIVIA: Frank, it was my first day back. I was nervous. I don't think that it's that surprising that there's a trace...;;;
FRANK STANTON: I can take myself off call. Maybe it's not a good time to travel.;;;
OLIVIA: That's not what I want. Are those avocados? Where did you get them? How much?;;;
FRANK STANTON: Don't worry about that. Liv, what if it happens again?;;;
OLIVIA: It won't.;;;
FRANK STANTON: But if it does, you'll tell Broyles, right? Because... I love you.;;;
OLIVIA: I'll tell him.;;;
FRANK STANTON: Thank you.;;;
OLIVIA: Can we eat?;;;
FRANK STANTON: Yes, we can eat.;;;
OLIVIA: Okay.;;;
FRANK STANTON: Okay.;;;
LINCOLN LEE: Alright, help me out here. So the first bus driver was distracted by tree trimmers when he ran the red light. The second bus driver was looking at a fight over oranges. Isn't distraction the root of every accident?;;;
AGENT FRANCIS: Listen, I'm not finding any connections in these victims' bios either. The first guy, Arnett, worked at a hospital for the past fifteen years. The second victim, Miz Foster, landed her position at Gregston Electric a little over a year ago.;;;
LINCOLN LEE: Maybe they knew someone in common?;;;
AGENT FRANCIS: Or maybe, despite what Farnsworth said, it's just... two freak accidents.;;;
LINCOLN LEE: You know, Liv thinks I'm right... about there being chain reactions that led up to the crashes.;;;
AGENT FRANCIS: Okay. Well, now that you two have, uh, rediscovered your Vulcan Mind Meld... do you think she's doing okay?;;;
LINCOLN LEE: Yeah. Why, you don't think so?;;;
AGENT FRANCIS: I don't know. I just -- I just feel a little uncomfortable.;;;
LINCOLN LEE: That's not a shocker. You let a Doppelganger coldcock you with a bottle because you didn't pick up on the fact that she wasn't your partner.;;;
AGENT FRANCIS: And you would have?;;;
LINCOLN LEE: I just know Liv a little better, that's all.;;;
AGENT FRANCIS: Right. 'cause you -- you kissed her one time.;;;
LINCOLN LEE: How was I supposed to know she had a boyfriend?;;;
AGENT FRANCIS: Okay.;;;
LINCOLN LEE: Whatever. The point is, I would've known.;;;
AGENT FRANCIS: Yeah, keep telling yourself that, okay? When she was having her breakdown, she kept on and on about how they were trying to make her believe she was somebody else, that this wasn't her life. This is gonna sound nuts. What if she's telling the truth? What if it's not the real her?;;;
LINCOLN LEE: That is nuts.;;;
AGENT FRANCIS: You're right. Alright. For the record, you cannot tell those two apart.;;;
LINCOLN LEE: Look at this-- over there on the ground, the lower corner.;;;
AGENT FRANCIS: That's another ballpoint pen.;;;
LINCOLN LEE: Get Liv, tell her we got something. Someone is causing these accidents on purpose.;;;
AGENT FRANCIS: How is that even possible? I mean, what would be the odds?;;;
AGENT FARNSWORTH: ... zero-point-zero-zero-zero - impossible.;;;
LINCOLN LEE: Astrid, we see impossible every day.;;;
AGENT FARNSWORTH: You see improbable. You're asking me if it is possible for a person to use a ballpoint pen to set off a chain of events that culminates in someone getting killed by a bus twice?;;;
